# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
2392 14296 0  3636
      564      4672 -0.055555555555557252501
      564      4674 -0.22222222222222379195
      564      4676 -0.055555555555556905556
      569      3721 0
      569      3722 0
      569      3728 0
      570      3721 0.05555555555555443531
      570      3722 0.22222222222221613142
      570      3728 0.05555555555555443531
      571      4671 0
      571      4672 0
      571      4674 0
      572      4671 -0.05555555555555725944
      572      4672 -0.222222222222226512
      572      4674 -0.055555555555557252501
      577      3722 0
      577      3728 0
      577      3763 0
      578      3722 0.055555555555556898617
      578      3728 0.22222222222222379195
      578      3763 0.055555555555557245562
      581      4671 0
      581      4672 0
      581      4701 0
      582      4671 -0.22222222222221815757
      582      4672 -0.055555555555551715263
      582      4701 -0.055555555555552041391
      585      3728 0
      585      3734 0
      585      3763 0
      586      3728 0.055555555555551708324
      586      3734 0.055555555555554442249
      586      3763 0.22222222222221579835
      587      4665 0
      587      4671 0
      587      4701 0
      588      4665 -0.055555555555557252501
      588      4671 -0.055555555555554525515
      588      4701 -0.22222222222222617893
      593      3734 0
      593      3738 0
      593      3763 0
      594      3734 0.22222222222222107191
      594      3738 0.055555555555556898617
      594      3763 0.055555555555556905556
      597      4662 0
      597      4665 0
      597      4701 0
      598      4662 -0.055555555555556898617
      598      4665 -0.2222222222222237642
      598      4701 -0.055555555555557252501
      599      3734 0
      599      3738 0
      599      3743 0
      600      3734 0.055555555555554442249
      600      3738 0.22222222222221851839
      600      3743 0.055555555555552041391
      607      4660 0
      607      4662 0
      607      4665 0
      608      4660 -0.055555555555551694447
      608      4662 -0.22222222222221579835
      608      4665 -0.055555555555554456126
      609      3738 0
      609      3743 0
      609      3746 0
      610      3738 0.055555555555554511638
      610      3743 0.22222222222222343113
      610      3746 0.055555555555556898617
      615      4660 0
      615      4662 0
      615      4695 0
      616      4660 -0.22222222222222381971
      616      4662 -0.055555555555557252501
      616      4695 -0.055555555555556905556
      617      3645 0
      617      3743 0
      617      3746 0
      618      3645 0.05555555555555443531
      618      3743 0.055555555555554442249
      618      3746 0.22222222222221613142
      623      4660 0
      623      4693 0
      623      4695 0
      624      4660 -0.055555555555554442249
      624      4693 -0.055555555555557252501
      624      4695 -0.22222222222222132171
      625      3271 0
      625      3645 0
      625      3746 0
      626      3271 0.055555555555554518576
      626      3645 0.22222222222222345889
      626      3746 0.055555555555556905556
      627      4632 0
      627      4693 0
      627      4695 0
      628      4632 -0.055555555555554442249
      628      4693 -0.22222222222222132171
      628      4695 -0.055555555555557252501
      631      3271 0
      631      3273 0
      631      3645 0
      632      3271 0.22222222222221815757
      632      3273 0.055555555555551694447
      632      3645 0.055555555555552055269
      635      4196 0
      635      4632 0
      635      4693 0
      636      4196 -0.055555555555554511638
      636      4632 -0.22222222222222345889
      636      4693 -0.055555555555556912495
      639      3271 0
      639      3273 0
      639      3274 0
      640      3271 0.055555555555557245562
      640      3273 0.22222222222222379195
      640      3274 0.055555555555556891678
      645      4196 0
      645      4214 0
      645      4632 0
      646      4196 -0.22222222222221812982
      646      4214 -0.055555555555551701385
      646      4632 -0.05555555555555204833
      649      3223 0
      649      3273 0
      649      3274 0
      650      3223 0.05555555555555443531
      650      3273 0.055555555555554442249
      650      3274 0.22222222222221613142
      651      4196 0
      651      4197 0
      651      4214 0
      652      4196 -0.05555555555555725944
      652      4197 -0.055555555555557252501
      652      4214 -0.22222222222222653976
      657      2881 0
      657      3223 0
      657      3274 0
      658      2881 0.055555555555554511638
      658      3223 0.22222222222222345889
      658      3274 0.055555555555556898617
      659      4197 0
      659      4210 0
      659      4214 0
      660      4197 -0.2222222222222237642
      660      4210 -0.055555555555556912495
      660      4214 -0.055555555555557252501
      665      2881 0
      665      2883 0
      665      3223 0
      666      2881 0.22222222222221851839
      666      2883 0.05555555555555443531
      666      3223 0.05555555555555204833
      667      4197 0
      667      4206 0
      667      4210 0
      668      4197 -0.055555555555554442249
      668      4206 -0.05555555555555204833
      668      4210 -0.22222222222221851839
      673      2850 0
      673      2881 0
      673      2883 0
      674      2850 0.055555555555556905556
      674      2881 0.055555555555556898617
      674      2883 0.22222222222222107191
      675      4192 0
      675      4206 0
      675      4210 0
      676      4192 -0.055555555555557245562
      676      4206 -0.22222222222222617893
      676      4210 -0.055555555555554511638
      681      2850 0
      681      2883 0
      681      2884 0
      682      2850 0.22222222222221579835
      682      2883 0.055555555555554428371
      682      2884 0.055555555555551701385
      683      4192 0
      683      4194 0
      683      4206 0
      684      4192 -0.22222222222222381971
      684      4194 -0.055555555555556912495
      684      4206 -0.05555555555555725944
      689      2850 0
      689      2884 0
      689      2885 0
      690      2850 0.055555555555557252501
      690      2884 0.22222222222222379195
      690      2885 0.055555555555556905556
      691      4192 0
      691      4194 0
      691      4213 0
      692      4192 -0.055555555555554442249
      692      4194 -0.22222222222221610366
      692      4213 -0.055555555555554442249
      697      2851 0
      697      2884 0
      697      2885 0
      698      2851 0.05555555555555443531
      698      2884 0.055555555555554428371
      698      2885 0.22222222222221613142
      699      4194 0
      699      4208 0
      699      4213 0
      700      4194 -0.055555555555556912495
      700      4208 -0.055555555555554511638
      700      4213 -0.22222222222222345889
      705      2851 0
      705      2852 0
      705      2885 0
      706      2851 0.22222222222222107191
      706      2852 0.055555555555556905556
      706      2885 0.055555555555556905556
      707      4204 0
      707      4208 0
      707      4213 0
      708      4204 -0.055555555555557245562
      708      4208 -0.22222222222222370869
