85140	
	  1	  1	1.001704815	1.00346382	1.001708375
	1.005024783	1.003469041	  1	  1	1.001711536
	1.006303345	1.005033597	1.007218911	1.006311844	1.001714262
	1.003481292	1.005041452	1.003475497	1.001717724	  1
	  1	1.007839287	1.0072275	1.008225489	1.007846902
	1.006321922	1.007235606	1.006330166	1.005049748	1.00349336
	1.005058302	1.001720275	1.003487618	  1	  1
	1.001723855	1.008470799	1.008634258	1.00847626	1.008231234
	1.007244815	1.00785457	1.008237246	1.0078615	1.006339846
	1.00725287	1.005066302	1.006348532	1.003499894	1.005074944
	1.001726199	1.003505579	  1	  1	1.001729909
	1.008760989	1.008872388	1.008765094	1.008638248	1.008642747
	1.008486067	1.008243681	1.00848094	1.007876342	1.007261893
	1.00786936	1.008249193	1.00635806	1.006366847	1.007270172
	1.005083089	1.00351206	1.005091737	1.003517878	1.001732142
	  1	1.001735863	  1	1.008982672	1.00909447
	1.008986239	1.008875871	1.008879685	1.008772752	1.008646949
	1.008768611	1.008651126	1.008495965	1.008255779	1.00849116
	1.008261333	1.007891125	1.007279167	1.007883927	1.005099902
	1.0063765	1.007287468	1.00638531	1.003524278	1.00510864
	1.00353019	1.001738129	  1	  1	1.001741814
	1.009212968	1.009335406	1.009216366	1.009097866	1.008989579
	1.00910139	1.008993265	1.008883109	1.008886872	1.008780359
	1.008655592	1.008776459	1.008659597	1.008505931	1.008267774
	1.008501061	1.008273449	1.007905869	1.00729653	1.007898692
	1.005116836	1.006403885	1.007304836	1.006394947	1.001744104
	1.003542571	1.003536638	1.005125654	  1	  1
	1.001747759	1.009465525	1.009599284	1.009468861	1.009338773
	1.009104704	1.009219716	1.009342166	1.009223185	1.008996599
	1.009108282	1.009000238	1.008890439	1.008894031	1.008788031
	1.008664066	1.008784234	1.008668142	1.008515835	1.008279846
	1.008510907	1.0082855	1.007920668	1.007913475	1.007313916
	1.00641356	1.00642255	1.005133907	1.007322303	1.001750073
	1.005142761	1.003549056	1.00355503	  1	  1
	1.001753725	1.009740461	1.009884578	1.009743754	1.009602613
	1.009605937	1.009475564	1.009345494	1.0094722	1.009229993
	1.009111609	1.009226487	1.00934894	1.009003688	1.009115122
	1.009007218	1.008897714	1.008791881	1.008901271	1.008795723
