85140	
	-0.006145400091	-0.01477841545	-0.005242242116	-0.004339084142	-0.01387525747
	-0.006564661031	-0.01246558027	-0.03135683444	-0.0234114308	-0.0220017536
	-0.008790237921	-0.01469115716	-0.01040774915	-0.01508939834	-0.02994715723
	-0.02782604135	-0.02099031758	-0.02059207639	-0.03718112219	-0.0460056862
	-0.03930223807	-0.01202526038	-0.01670690957	-0.01329373859	-0.01747114978
	-0.02138855877	-0.02215279897	-0.02765430654	-0.02822428254	-0.04167513611
	-0.03449003031	-0.04388457032	-0.0350600063	-0.05270913433	-0.05889512525
	-0.05049970013	-0.0145622168	-0.01546130236	-0.01940736687	-0.01873962799
	-0.02841854675	-0.02291703918	-0.02358477806	-0.02843244253	-0.03392005432
	-0.0339339501	-0.04110516012	-0.03997266157	-0.04829026592	-0.04715776737
	-0.05668569104	-0.05446618223	-0.06508111617	-0.07094503784	-0.06286160735
	-0.01636038793	-0.01688426462	-0.0207690279	-0.02030645243	-0.0247150924
	-0.02921741217	-0.02910018141	-0.02425251694	-0.0394284228	-0.03998655735
	-0.03394784588	-0.03406507665	-0.04602526882	-0.05186916748	-0.04546713427
	-0.05333368368	-0.06064209854	-0.05917758234	-0.06650673442	-0.06872552903
	-0.07680895952	-0.07459016491	-0.08247337846	-0.01740814131	-0.01763276722
	-0.0215208839	-0.02129290458	-0.02540564718	-0.0297252227	-0.02967998764
	-0.02517766786	-0.03422754248	-0.03918725438	-0.03954565357	-0.03418230741
	-0.04455060054	-0.05033001014	-0.05131103294	-0.04490899973	-0.06504221822
	-0.05771306614	-0.05673204334	-0.06336297949	-0.07237137031	-0.07069213157
	-0.07803842122	-0.08025458385	-0.09365795093	-0.0881377974	-0.08592163477
	-0.01785739314	-0.01790164625	-0.02177520987	-0.02174550982	-0.0256336265
	-0.02566332655	-0.02986892544	-0.02995320202	-0.03418850096	-0.03889203898
	-0.03923248944	-0.03427277754	-0.04385175089	-0.04921375458	-0.04997161094
	-0.04419220135	-0.05499316418	-0.06108545386	-0.06238195669	-0.05575102054
	-0.07635918248	-0.07452773458	-0.06771639	-0.06901289284	-0.09144178829
	-0.08922659498	-0.08370547213	-0.08187402423	-0.1046207147	-0.09917810446
	-0.09696291115	-0.01794589936	-0.01794776334	-0.02172928366	-0.02181946298
	-0.02989862549	-0.0256930266	-0.02560284728	-0.02969238801	-0.03410422438
	-0.0338979869	-0.03841124905	-0.0388077624	-0.04311478708	-0.04818186729
	-0.04887330412	-0.04351130043	-0.05354387098	-0.05923788005	-0.06032759749
	-0.05423530781	-0.06533016973	-0.0716905939	-0.06641988717	-0.07323123175
	-0.08004257632	-0.08544748716	-0.08739514708	-0.07850193848	-0.1024055214
	-0.09280005792	-0.09474771784	-0.1001890742	-0.110063325	-0.1154534822
	-0.1078468778	-0.01794962732	-0.01804562776	-0.02161846154	-0.02173114764
	-0.02539998187	-0.02932071593	-0.02960220869	-0.02551266796	-0.03773979699
	-0.03820501158	-0.03369174942	-0.03341025666	-0.04271827373	-0.04225305914
	-0.04708382083	-0.04778535394	-0.05285243415	-0.05215090104	-0.05753980358
	-0.05854644322	-0.07060087646	-0.06323381264	-0.06923233256	-0.06424045228
	-0.07559275674	-0.07696130063	-0.08216988368	-0.08390684931	-0.08911543236
	-0.09824141427	-0.090852398	-0.09619893768	-0.113237035	-0.1056304305
	-0.103587954	-0.1110162207	-0.1208436394	-0.1186228251	-0.1262285812
	-0.01814162821	-0.01845104923	-0.02167753093	-0.02171446199	-0.02525036471
	-0.02891651974	-0.02920802984	-0.02528729577	-0.0328372538	-0.03694765166
	-0.03745830423	-0.0331287639	-0.04127719199	-0.04588238856	-0.04661860625
	-0.04178784456	-0.05144936793	-0.05071315024	-0.0558447965	-0.05683827047
	-0.06822569292	-0.06123369903	-0.06693576319	-0.062227173	-0.07293428311
	-0.07919473105	-0.08080133979	-0.07422421284	-0.08577185799	-0.08737846673
	-0.09256040213	-0.09446197205	-0.1089737441	-0.09964390745	-0.1068497861
	-0.1015454774	-0.1142780528	-0.1164020109	-0.1240077669	-0.1217801608
	-0.1370064291	-0.1293859168	-0.131613523	-0.01876047026	-0.0193748355
	-0.02211139066	-0.02198695196	-0.02533787236	-0.02864605491	-0.02887958868
	-0.02521343365	-0.03231220994	-0.0361408359	-0.03665614156	-0.03254574371
	-0.04025123375	-0.04460776901	-0.04537173598	-0.04076653941	-0.05510857881
	-0.04921296558	-0.05409857708	-0.04997693256	-0.06594228922	-0.06024022506
	-0.05923022334	-0.06467161944	-0.07790480132	-0.0703736836	-0.0763595574
	-0.07164435339	-0.08262000534	-0.08913901864	-0.08416524926	-0.0909537934
	-0.09592756278	-0.1029039823	-0.09774233753	-0.1049482161	-0.1101098609
	-0.1121540947	-0.1196562027	-0.1174591849	-0.1325410724	-0.134778823
	-0.1271583107	-0.1249612929	-0.1401615847	-0.1423993353	-0.1478308852
	-0.01998920074	-0.02096596186	-0.0230753723	-0.02272575591	-0.02581192746
	-0.02865404558	-0.02877049362	-0.02546231107	-0.03196222814	-0.0354321856
	-0.03590730213	-0.03207867617	-0.03926081155	-0.04332357827	-0.04409246335
	-0.03973592809	-0.04768011353	-0.05230463864	-0.05333461011	-0.0484489986
	-0.05719025014	-0.06238014498	-0.06366161771	-0.05822022161	-0.07508888761
	-0.07355692319	-0.06910301381	-0.06782154108	-0.08759377472	-0.07954279699
	-0.08581585052	-0.08107476141	-0.1010892075	-0.09411278803	-0.09233486383
	-0.0990889368	-0.1132430514	-0.115414951	-0.108065627	-0.1060653563
	-0.1303440546	-0.1205923755	-0.1280793771	-0.122764275	-0.1455931346
	-0.1356591567	-0.1433430855	-0.1379238341	-0.151012386	-0.1532624351
	-0.1587625456	-0.02194272297	-0.0233026006	-0.02466337213	-0.02405213341
	-0.02677278258	-0.0290465659	-0.02900366198	-0.02616154386	-0.03188868403
	-0.03491979407	-0.03531573756	-0.0318457801	-0.03838975153	-0.04210224859
	-0.04284846174	-0.03878569502	-0.05153575356	-0.04616501531	-0.05049613974
	-0.04691122846	-0.05512066484	-0.0600486902	-0.06135017351	-0.05616027867
	-0.06523858505	-0.07227545046	-0.07072915512	-0.06654006836	-0.07646453722
	-0.08250523831	-0.07801083257	-0.08428388609	-0.09731101259	-0.09055693962
	-0.08877829184	-0.09531939656	-0.109073613	-0.1020734695	-0.1040650856
	-0.1112427807	-0.1259074776	-0.1162513081	-0.1184204759	-0.123618846
	-0.1311058477	-0.141078408	-0.1387495162	-0.1333944792	-0.1542475664
	-0.1565124964	-0.1464334449	-0.1487623368	-0.1698353956	-0.161997726
	-0.1642626561	-0.02466247822	-0.02638848921	-0.02690307118	-0.02602324976
	-0.02826384272	-0.02988088099	-0.02965780462	-0.02738402129	-0.03215466432
	-0.03467215837	-0.03496269799	-0.03193158795	-0.03770326841	-0.04100684167
	-0.0417063051	-0.03799380804	-0.04471933874	-0.04871593467	-0.04974992659
	-0.04541880217	-0.05304705909	-0.05768975926	-0.05900907638	-0.05408105101
	-0.06261778462	-0.0678554387	-0.06942767181	-0.06393710174	-0.07334600877
	-0.07915586803	-0.07491824187	-0.08095894296	-0.08699964405	-0.08519656912
	-0.09152944784	-0.09354074878	-0.1070819969	-0.1000818535	-0.09807055256
	-0.1048916516	-0.111891795	-0.1140821404	-0.1191246326	-0.1214496782
	-0.1340632165	-0.1288172161	-0.1264921705	-0.1364608846	-0.141706885
	-0.149527724	-0.1519186745	-0.1441045531	-0.1573418454	-0.1652878617
	-0.1597327959	-0.1675704655	-0.1810850119	-0.1731255313	-0.175408135
	-0.02811450019	-0.03015431544	-0.02975440771	-0.02862908217	-0.02914366415
	-0.03026898968	-0.0311614788	-0.03076070241	-0.03277851707	-0.03471987818
	-0.03489523474	-0.03237774068	-0.03723737223	-0.04007821837	-0.04071630205
	-0.03741272879	-0.04801647124	-0.04338179163	-0.04700158778	-0.04401987531
	-0.05099818371	-0.05532551814	-0.05665576734	-0.05201306717	-0.05996821831
	-0.06493536244	-0.06653612159	-0.06129846751	-0.07017301652	-0.07574442326
	-0.07177377567	-0.07758363493	-0.08339349419	-0.08155428252	-0.0876761973
	-0.08972637291	-0.09605925163	-0.09400907602	-0.1028803507	-0.1006484484
	-0.1145579214	-0.1169342873	-0.1097014497	-0.1074695474	-0.1241671249
	-0.121790759	-0.1317381708	-0.1292670381	-0.1368380841	-0.1446289185
	-0.1393092168	-0.1471300559	-0.1524497576	-0.1628969112	-0.154950895
	-0.1604451816	-0.1708429275	-0.1788024082	-0.1683911978	-0.176500273
	-0.1844597537	-0.1867618888	-0.1925516767	-0.03219413069	-0.03446344103
	-0.03311449774	-0.03179422295	-0.03228680433	-0.03139431522	-0.03271459
	-0.03283954429	-0.03317929345	-0.03373203341	-0.03505218001	-0.03512065456
	-0.03699354112	-0.03932847686	-0.03990286181	-0.03706201568	-0.04216932299
	-0.04537435912	-0.04636350409	-0.04274370794	-0.04899415528	-0.052975802
	-0.05431063468	-0.04998330024	-0.05730313644	-0.06360511325	-0.06197750972
	-0.05863796911	-0.06694465385	-0.07226347515	-0.06857225738	-0.07414366411
	-0.07971507085	-0.07783488188	-0.08373761911	-0.08583698563	-0.0919589004
	-0.08985953389	-0.09631027972	-0.09859827279	-0.1052376452	-0.1029496521
	-0.1098847943	-0.1123260191	-0.1169731683	-0.1268906722	-0.1194143931
	-0.1243384532	-0.1318147323	-0.1395480722	-0.1421577857	-0.1343669513
	-0.1553437492	-0.1499486201	-0.1473389066	-0.1579440441	-0.1740485434
	-0.1633391733	-0.1715367027	-0.1659394681	-0.1902495416	-0.1821576186
	-0.1879252629	-0.1796457779	-0.196017186	-0.1983414646	-0.2042609632
	-0.03673275137	-0.03912081111	-0.03682437444	-0.03538380808	-0.03547543115
	-0.03481778726	-0.03415981908	-0.03403486479	-0.03561741697	-0.03560491997
	-0.03428477337	-0.03494274154	-0.03692506656	-0.03693756356	-0.03873784731
	-0.0392600023	-0.04159493804	-0.04107278305	-0.04383424019	-0.04479997417
	-0.04703927632	-0.05064871015	-0.04800501031	-0.05198665704	-0.05463035688
	-0.06064267704	-0.05899017569	-0.05596830377	-0.06366454896	-0.06871356854
	-0.06531705032	-0.07063587162	-0.07595469292	-0.07403238984	-0.07970359224
	-0.08185743014	-0.08776016737	-0.08560632946	-0.09421091321	-0.09185883389
	-0.100661659	-0.09830957972	-0.1050807431	-0.1075968012	-0.1145319435
	-0.1120158853	-0.1218972283	-0.1192563092	-0.1369958531	-0.1342760192
	-0.1266215941	-0.1292625132	-0.1527340357	-0.1499919581	-0.1420093591
	-0.144729193	-0.1689364078	-0.1607388784	-0.1662399565	-0.1579968007
	-0.1744374859	-0.1771339373	-0.1828417015	-0.1854134223	-0.1995882248
	-0.1936929073	-0.1911211865	-0.2019366845	-0.2162464572	-0.207832002
	-0.2101804618	-0.04150887084	-0.04388530877	-0.04067980297	-0.03921243418
	-0.0383833663	-0.03695716369	-0.03625835361	-0.03691599751	-0.0362995198
	-0.0363271981	-0.03627538514	-0.03560070972	-0.03700187352	-0.03825598684
	-0.03875034431	-0.03695006056	-0.04055062805	-0.04005627058	-0.04235708983
	-0.04331208519	-0.04968297616	-0.04511854697	-0.04833709122	-0.04607354234
	-0.05194652505	-0.0576522288	-0.05597335366	-0.05329240999	-0.06033317247
	-0.06509629486	-0.06201204761	-0.06706106719	-0.07211008677	-0.07014531444
	-0.07557081948	-0.07778128916	-0.08345249155	-0.08124202187	-0.08728437255
	-0.08970499598	-0.0959575004	-0.09353687697	-0.1001326357	-0.1027286637
	-0.1094998271	-0.106903799	-0.1140050254	-0.116740251	-0.1212454494
	-0.123980675	-0.1288027354	-0.1316351001	-0.1364571604	-0.1443918912
	-0.1472721241	-0.1392895251	-0.1606281039	-0.1523744902	-0.1634978788
	-0.1552547231	-0.1688712596	-0.1801452501	-0.1717410346	-0.1773549759
	-0.197016504	-0.1885494657	-0.1943847905	-0.1857591915	-0.2028518288
	-0.2115232487	-0.2054835423	-0.2138979975	-0.2223124527	-0.2285375064
	-0.2199377039	-0.04626174669	-0.04848570352	-0.04444405998	-0.04305624089
	-0.04123855418	-0.03908679136	-0.03842453249	-0.0398507351	-0.03766058875
	-0.03706291592	-0.03702600818	-0.03699832988	-0.03709059423	-0.03780524313
	-0.0383077998	-0.03705368649	-0.03905935644	-0.04089657503	-0.04186273236
	-0.03956191311	-0.04416355161	-0.04738209586	-0.04319739428	-0.04601581046
	-0.0492343547	-0.05291651829	-0.05462746872	-0.0506006401	-0.06341741972
	-0.0569433469	-0.05865429733	-0.06140743891	-0.06818054211	-0.0661705613
	-0.07133786874	-0.07360604715	-0.0790315522	-0.07676337379	-0.08507390287
	-0.08258285207	-0.09111625354	-0.08862520274	-0.09503322638	-0.09771201227
	-0.104307771	-0.1016289851	-0.1085774813	-0.1114089974	-0.1185102238
	-0.1156787077	-0.1231211486	-0.1260675098	-0.1336247957	-0.1385433631
	-0.1306784346	-0.1415595265	-0.1494942573	-0.1464780939	-0.1547129201
	-0.157747871	-0.1714915973	-0.1629665338	-0.174485201	-0.1660014847
	-0.1915945163	-0.188712075	-0.1799753136	-0.1829689173	-0.2088915352
	-0.2002201153	-0.206199455	-0.197337674	-0.2261627576	-0.2175629551
	-0.2237596057	-0.2148708749	-0.2323594082	-0.2347625602	-0.2411620597
	-0.05070966035	-0.05263726383	-0.04786474494	-0.04666801681	-0.0438231014
	-0.04101517096	-0.04047461045	-0.04262637327	-0.03886340814	-0.03768435041
	-0.0377251748	-0.03832284763	-0.03708667758	-0.03728678744	-0.03784215087
	-0.03712750196	-0.03800143634	-0.03938648188	-0.04039401836	-0.03855679977
	-0.04122370047	-0.04364423223	-0.04223123695	-0.04504965313	-0.04979593799
	-0.05155023289	-0.0478680693	-0.04646264841	-0.05969648848	-0.05347810158
	-0.0576359076	-0.05523239647	-0.06932788793	-0.06416058049	-0.0620999996
	-0.06699924607	-0.08031467366	-0.07449519538	-0.07216655351	-0.0777525516
